DAILY_COUNT,date,maxtempC,mintempC,weatherCode,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,DAILY_COUNT_lag_1,DAILY_COUNT_lag_2,DAILY_COUNT_lag_3,DAILY_COUNT_lag_4,DAILY_COUNT_lag_5,DAILY_COUNT_lag_6,DAILY_COUNT_lag_7,DAILY_COUNT_lag_8,DAILY_COUNT_lag_9,DAILY_COUNT_lag_10,month,day,year,holiday_,holiday_中秋节,holiday_元旦,holiday_劳动节,holiday_国庆节,holiday_春节,holiday_清明节,holiday_端午节
4659,2022-04-07,13,8,122,0,0,0,1,0,0,0,4643.0,4856.0,4711.0,4426.0,3686.0,4122.0,4227.0,4487.0,4518.0,4443.0,4,7,2022,1,0,0,0,0,0,0,0
4416,2022-04-08,14,9,113,0,0,0,0,1,0,0,4659.0,4643.0,4856.0,4711.0,4426.0,3686.0,4122.0,4227.0,4487.0,4518.0,4,8,2022,1,0,0,0,0,0,0,0
4824,2022-04-09,15,12,116,0,0,0,0,0,1,0,4416.0,4659.0,4643.0,4856.0,4711.0,4426.0,3686.0,4122.0,4227.0,4487.0,4,9,2022,1,0,0,0,0,0,0,0
4776,2022-04-10,14,10,113,0,0,0,0,0,0,1,4824.0,4416.0,4659.0,4643.0,4856.0,4711.0,4426.0,3686.0,4122.0,4227.0,4,10,2022,1,0,0,0,0,0,0,0
4532,2022-04-11,13,11,122,1,0,0,0,0,0,0,4776.0,4824.0,4416.0,4659.0,4643.0,4856.0,4711.0,4426.0,3686.0,4122.0,4,11,2022,1,0,0,0,0,0,0,0
4426,2022-04-12,14,11,356,0,1,0,0,0,0,0,4532.0,4776.0,4824.0,4416.0,4659.0,4643.0,4856.0,4711.0,4426.0,3686.0,4,12,2022,1,0,0,0,0,0,0,0
4547,2022-04-13,13,10,122,0,0,1,0,0,0,0,4426.0,4532.0,4776.0,4824.0,4416.0,4659.0,4643.0,4856.0,4711.0,4426.0,4,13,2022,1,0,0,0,0,0,0,0
4632,2022-04-14,13,10,116,0,0,0,1,0,0,0,4547.0,4426.0,4532.0,4776.0,4824.0,4416.0,4659.0,4643.0,4856.0,4711.0,4,14,2022,1,0,0,0,0,0,0,0
4194,2022-04-15,16,10,113,0,0,0,0,1,0,0,4632.0,4547.0,4426.0,4532.0,4776.0,4824.0,4416.0,4659.0,4643.0,4856.0,4,15,2022,1,0,0,0,0,0,0,0
5235,2022-04-16,16,10,113,0,0,0,0,0,1,0,4194.0,4632.0,4547.0,4426.0,4532.0,4776.0,4824.0,4416.0,4659.0,4643.0,4,16,2022,1,0,0,0,0,0,0,0
5365,2022-04-17,13,11,116,0,0,0,0,0,0,1,5235.0,4194.0,4632.0,4547.0,4426.0,4532.0,4776.0,4824.0,4416.0,4659.0,4,17,2022,1,0,0,0,0,0,0,0
4708,2022-04-18,14,10,122,1,0,0,0,0,0,0,5365.0,5235.0,4194.0,4632.0,4547.0,4426.0,4532.0,4776.0,4824.0,4416.0,4,18,2022,1,0,0,0,0,0,0,0
4814,2022-04-19,15,10,113,0,1,0,0,0,0,0,4708.0,5365.0,5235.0,4194.0,4632.0,4547.0,4426.0,4532.0,4776.0,4824.0,4,19,2022,1,0,0,0,0,0,0,0
5161,2022-04-20,15,11,113,0,0,1,0,0,0,0,4814.0,4708.0,5365.0,5235.0,4194.0,4632.0,4547.0,4426.0,4532.0,4776.0,4,20,2022,1,0,0,0,0,0,0,0
4836,2022-04-21,16,12,113,0,0,0,1,0,0,0,5161.0,4814.0,4708.0,5365.0,5235.0,4194.0,4632.0,4547.0,4426.0,4532.0,4,21,2022,1,0,0,0,0,0,0,0
4745,2022-04-22,16,12,116,0,0,0,0,1,0,0,4836.0,5161.0,4814.0,4708.0,5365.0,5235.0,4194.0,4632.0,4547.0,4426.0,4,22,2022,1,0,0,0,0,0,0,0
5559,2022-04-23,15,12,113,0,0,0,0,0,1,0,4745.0,4836.0,5161.0,4814.0,4708.0,5365.0,5235.0,4194.0,4632.0,4547.0,4,23,2022,1,0,0,0,0,0,0,0
4404,2022-04-24,15,12,122,0,0,0,0,0,0,1,5559.0,4745.0,4836.0,5161.0,4814.0,4708.0,5365.0,5235.0,4194.0,4632.0,4,24,2022,0,0,0,1,0,0,0,0
4887,2022-04-25,13,12,176,1,0,0,0,0,0,0,4404.0,5559.0,4745.0,4836.0,5161.0,4814.0,4708.0,5365.0,5235.0,4194.0,4,25,2022,1,0,0,0,0,0,0,0
4826,2022-04-26,20,13,122,0,1,0,0,0,0,0,4887.0,4404.0,5559.0,4745.0,4836.0,5161.0,4814.0,4708.0,5365.0,5235.0,4,26,2022,1,0,0,0,0,0,0,0
4946,2022-04-27,15,12,113,0,0,1,0,0,0,0,4826.0,4887.0,4404.0,5559.0,4745.0,4836.0,5161.0,4814.0,4708.0,5365.0,4,27,2022,1,0,0,0,0,0,0,0
4921,2022-04-28,15,11,176,0,0,0,1,0,0,0,4946.0,4826.0,4887.0,4404.0,5559.0,4745.0,4836.0,5161.0,4814.0,4708.0,4,28,2022,1,0,0,0,0,0,0,0
4521,2022-04-29,15,9,113,0,0,0,0,1,0,0,4921.0,4946.0,4826.0,4887.0,4404.0,5559.0,4745.0,4836.0,5161.0,4814.0,4,29,2022,1,0,0,0,0,0,0,0
5494,2022-04-30,17,12,116,0,0,0,0,0,1,0,4521.0,4921.0,4946.0,4826.0,4887.0,4404.0,5559.0,4745.0,4836.0,5161.0,4,30,2022,0,0,0,1,0,0,0,0
4748,2022-05-01,18,12,113,0,0,0,0,0,0,1,5494.0,4521.0,4921.0,4946.0,4826.0,4887.0,4404.0,5559.0,4745.0,4836.0,5,1,2022,0,0,0,1,0,0,0,0
5250,2022-05-02,17,13,116,1,0,0,0,0,0,0,4748.0,5494.0,4521.0,4921.0,4946.0,4826.0,4887.0,4404.0,5559.0,4745.0,5,2,2022,0,0,0,1,0,0,0,0
5395,2022-05-03,18,12,113,0,1,0,0,0,0,0,5250.0,4748.0,5494.0,4521.0,4921.0,4946.0,4826.0,4887.0,4404.0,5559.0,5,3,2022,0,0,0,1,0,0,0,0
5452,2022-05-04,19,15,113,0,0,1,0,0,0,0,5395.0,5250.0,4748.0,5494.0,4521.0,4921.0,4946.0,4826.0,4887.0,4404.0,5,4,2022,0,0,0,1,0,0,0,0
4178,2022-05-05,18,13,113,0,0,0,1,0,0,0,5452.0,5395.0,5250.0,4748.0,5494.0,4521.0,4921.0,4946.0,4826.0,4887.0,5,5,2022,1,0,0,0,0,0,0,0
3884,2022-05-06,17,14,116,0,0,0,0,1,0,0,4178.0,5452.0,5395.0,5250.0,4748.0,5494.0,4521.0,4921.0,4946.0,4826.0,5,6,2022,1,0,0,0,0,0,0,0
4052,2022-05-07,17,14,119,0,0,0,0,0,1,0,3884.0,4178.0,5452.0,5395.0,5250.0,4748.0,5494.0,4521.0,4921.0,4946.0,5,7,2022,0,0,0,1,0,0,0,0
5404,2022-05-08,15,13,122,0,0,0,0,0,0,1,4052.0,3884.0,4178.0,5452.0,5395.0,5250.0,4748.0,5494.0,4521.0,4921.0,5,8,2022,1,0,0,0,0,0,0,0
5015,2022-05-09,14,11,176,1,0,0,0,0,0,0,5404.0,4052.0,3884.0,4178.0,5452.0,5395.0,5250.0,4748.0,5494.0,4521.0,5,9,2022,1,0,0,0,0,0,0,0
4568,2022-05-10,15,13,176,0,1,0,0,0,0,0,5015.0,5404.0,4052.0,3884.0,4178.0,5452.0,5395.0,5250.0,4748.0,5494.0,5,10,2022,1,0,0,0,0,0,0,0
5104,2022-05-11,17,12,113,0,0,1,0,0,0,0,4568.0,5015.0,5404.0,4052.0,3884.0,4178.0,5452.0,5395.0,5250.0,4748.0,5,11,2022,1,0,0,0,0,0,0,0
5189,2022-05-12,16,14,113,0,0,0,1,0,0,0,5104.0,4568.0,5015.0,5404.0,4052.0,3884.0,4178.0,5452.0,5395.0,5250.0,5,12,2022,1,0,0,0,0,0,0,0
4748,2022-05-13,17,13,122,0,0,0,0,1,0,0,5189.0,5104.0,4568.0,5015.0,5404.0,4052.0,3884.0,4178.0,5452.0,5395.0,5,13,2022,1,0,0,0,0,0,0,0
5286,2022-05-14,20,12,113,0,0,0,0,0,1,0,4748.0,5189.0,5104.0,4568.0,5015.0,5404.0,4052.0,3884.0,4178.0,5452.0,5,14,2022,1,0,0,0,0,0,0,0
5967,2022-05-15,18,14,113,0,0,0,0,0,0,1,5286.0,4748.0,5189.0,5104.0,4568.0,5015.0,5404.0,4052.0,3884.0,4178.0,5,15,2022,1,0,0,0,0,0,0,0
5671,2022-05-16,21,15,113,1,0,0,0,0,0,0,5967.0,5286.0,4748.0,5189.0,5104.0,4568.0,5015.0,5404.0,4052.0,3884.0,5,16,2022,1,0,0,0,0,0,0,0
5416,2022-05-17,22,16,113,0,1,0,0,0,0,0,5671.0,5967.0,5286.0,4748.0,5189.0,5104.0,4568.0,5015.0,5404.0,4052.0,5,17,2022,1,0,0,0,0,0,0,0
5105,2022-05-18,23,18,113,0,0,1,0,0,0,0,5416.0,5671.0,5967.0,5286.0,4748.0,5189.0,5104.0,4568.0,5015.0,5404.0,5,18,2022,1,0,0,0,0,0,0,0
5283,2022-05-19,19,17,116,0,0,0,1,0,0,0,5105.0,5416.0,5671.0,5967.0,5286.0,4748.0,5189.0,5104.0,4568.0,5015.0,5,19,2022,1,0,0,0,0,0,0,0
5031,2022-05-20,20,16,113,0,0,0,0,1,0,0,5283.0,5105.0,5416.0,5671.0,5967.0,5286.0,4748.0,5189.0,5104.0,4568.0,5,20,2022,1,0,0,0,0,0,0,0
5203,2022-05-21,19,16,113,0,0,0,0,0,1,0,5031.0,5283.0,5105.0,5416.0,5671.0,5967.0,5286.0,4748.0,5189.0,5104.0,5,21,2022,1,0,0,0,0,0,0,0
5483,2022-05-22,23,17,113,0,0,0,0,0,0,1,5203.0,5031.0,5283.0,5105.0,5416.0,5671.0,5967.0,5286.0,4748.0,5189.0,5,22,2022,1,0,0,0,0,0,0,0
5173,2022-05-23,21,17,113,1,0,0,0,0,0,0,5483.0,5203.0,5031.0,5283.0,5105.0,5416.0,5671.0,5967.0,5286.0,4748.0,5,23,2022,1,0,0,0,0,0,0,0
5350,2022-05-24,21,17,122,0,1,0,0,0,0,0,5173.0,5483.0,5203.0,5031.0,5283.0,5105.0,5416.0,5671.0,5967.0,5286.0,5,24,2022,1,0,0,0,0,0,0,0
5202,2022-05-25,19,16,299,0,0,1,0,0,0,0,5350.0,5173.0,5483.0,5203.0,5031.0,5283.0,5105.0,5416.0,5671.0,5967.0,5,25,2022,1,0,0,0,0,0,0,0
4725,2022-05-26,21,16,113,0,0,0,1,0,0,0,5202.0,5350.0,5173.0,5483.0,5203.0,5031.0,5283.0,5105.0,5416.0,5671.0,5,26,2022,1,0,0,0,0,0,0,0
4874,2022-05-27,24,19,113,0,0,0,0,1,0,0,4725.0,5202.0,5350.0,5173.0,5483.0,5203.0,5031.0,5283.0,5105.0,5416.0,5,27,2022,1,0,0,0,0,0,0,0
5514,2022-05-28,22,19,122,0,0,0,0,0,1,0,4874.0,4725.0,5202.0,5350.0,5173.0,5483.0,5203.0,5031.0,5283.0,5105.0,5,28,2022,1,0,0,0,0,0,0,0
5457,2022-05-29,20,17,122,0,0,0,0,0,0,1,5514.0,4874.0,4725.0,5202.0,5350.0,5173.0,5483.0,5203.0,5031.0,5283.0,5,29,2022,1,0,0,0,0,0,0,0
4769,2022-05-30,24,18,119,1,0,0,0,0,0,0,5457.0,5514.0,4874.0,4725.0,5202.0,5350.0,5173.0,5483.0,5203.0,5031.0,5,30,2022,1,0,0,0,0,0,0,0
5109,2022-05-31,23,18,113,0,1,0,0,0,0,0,4769.0,5457.0,5514.0,4874.0,4725.0,5202.0,5350.0,5173.0,5483.0,5203.0,5,31,2022,1,0,0,0,0,0,0,0
4952,2022-06-01,23,19,113,0,0,1,0,0,0,0,5109.0,4769.0,5457.0,5514.0,4874.0,4725.0,5202.0,5350.0,5173.0,5483.0,6,1,2022,1,0,0,0,0,0,0,0
4678,2022-06-02,21,18,119,0,0,0,1,0,0,0,4952.0,5109.0,4769.0,5457.0,5514.0,4874.0,4725.0,5202.0,5350.0,5173.0,6,2,2022,1,0,0,0,0,0,0,0
5140,2022-06-03,21,19,113,0,0,0,0,1,0,0,4678.0,4952.0,5109.0,4769.0,5457.0,5514.0,4874.0,4725.0,5202.0,5350.0,6,3,2022,0,0,0,0,0,0,0,1
4843,2022-06-04,20,19,176,0,0,0,0,0,1,0,5140.0,4678.0,4952.0,5109.0,4769.0,5457.0,5514.0,4874.0,4725.0,5202.0,6,4,2022,0,0,0,0,0,0,0,1
5272,2022-06-05,20,18,122,0,0,0,0,0,0,1,4843.0,5140.0,4678.0,4952.0,5109.0,4769.0,5457.0,5514.0,4874.0,4725.0,6,5,2022,0,0,0,0,0,0,0,1
4718,2022-06-06,23,18,176,1,0,0,0,0,0,0,5272.0,4843.0,5140.0,4678.0,4952.0,5109.0,4769.0,5457.0,5514.0,4874.0,6,6,2022,1,0,0,0,0,0,0,0
4802,2022-06-07,22,17,116,0,1,0,0,0,0,0,4718.0,5272.0,4843.0,5140.0,4678.0,4952.0,5109.0,4769.0,5457.0,5514.0,6,7,2022,1,0,0,0,0,0,0,0
5488,2022-06-08,20,18,176,0,0,1,0,0,0,0,4802.0,4718.0,5272.0,4843.0,5140.0,4678.0,4952.0,5109.0,4769.0,5457.0,6,8,2022,1,0,0,0,0,0,0,0
5257,2022-06-09,21,19,116,0,0,0,1,0,0,0,5488.0,4802.0,4718.0,5272.0,4843.0,5140.0,4678.0,4952.0,5109.0,4769.0,6,9,2022,1,0,0,0,0,0,0,0
4512,2022-06-10,21,19,299,0,0,0,0,1,0,0,5257.0,5488.0,4802.0,4718.0,5272.0,4843.0,5140.0,4678.0,4952.0,5109.0,6,10,2022,1,0,0,0,0,0,0,0
5035,2022-06-11,21,19,122,0,0,0,0,0,1,0,4512.0,5257.0,5488.0,4802.0,4718.0,5272.0,4843.0,5140.0,4678.0,4952.0,6,11,2022,1,0,0,0,0,0,0,0
5618,2022-06-12,22,19,113,0,0,0,0,0,0,1,5035.0,4512.0,5257.0,5488.0,4802.0,4718.0,5272.0,4843.0,5140.0,4678.0,6,12,2022,1,0,0,0,0,0,0,0
5131,2022-06-13,21,19,176,1,0,0,0,0,0,0,5618.0,5035.0,4512.0,5257.0,5488.0,4802.0,4718.0,5272.0,4843.0,5140.0,6,13,2022,1,0,0,0,0,0,0,0
4780,2022-06-14,20,19,356,0,1,0,0,0,0,0,5131.0,5618.0,5035.0,4512.0,5257.0,5488.0,4802.0,4718.0,5272.0,4843.0,6,14,2022,1,0,0,0,0,0,0,0
5094,2022-06-15,24,20,119,0,0,1,0,0,0,0,4780.0,5131.0,5618.0,5035.0,4512.0,5257.0,5488.0,4802.0,4718.0,5272.0,6,15,2022,1,0,0,0,0,0,0,0
5011,2022-06-16,22,19,176,0,0,0,1,0,0,0,5094.0,4780.0,5131.0,5618.0,5035.0,4512.0,5257.0,5488.0,4802.0,4718.0,6,16,2022,1,0,0,0,0,0,0,0
4684,2022-06-17,23,20,299,0,0,0,0,1,0,0,5011.0,5094.0,4780.0,5131.0,5618.0,5035.0,4512.0,5257.0,5488.0,4802.0,6,17,2022,1,0,0,0,0,0,0,0
5193,2022-06-18,25,21,113,0,0,0,0,0,1,0,4684.0,5011.0,5094.0,4780.0,5131.0,5618.0,5035.0,4512.0,5257.0,5488.0,6,18,2022,1,0,0,0,0,0,0,0
5154,2022-06-19,25,22,113,0,0,0,0,0,0,1,5193.0,4684.0,5011.0,5094.0,4780.0,5131.0,5618.0,5035.0,4512.0,5257.0,6,19,2022,1,0,0,0,0,0,0,0
4874,2022-06-20,23,21,119,1,0,0,0,0,0,0,5154.0,5193.0,4684.0,5011.0,5094.0,4780.0,5131.0,5618.0,5035.0,4512.0,6,20,2022,1,0,0,0,0,0,0,0
5436,2022-06-21,24,22,119,0,1,0,0,0,0,0,4874.0,5154.0,5193.0,4684.0,5011.0,5094.0,4780.0,5131.0,5618.0,5035.0,6,21,2022,1,0,0,0,0,0,0,0
5252,2022-06-22,24,21,116,0,0,1,0,0,0,0,5436.0,4874.0,5154.0,5193.0,4684.0,5011.0,5094.0,4780.0,5131.0,5618.0,6,22,2022,1,0,0,0,0,0,0,0
4346,2022-06-23,24,22,356,0,0,0,1,0,0,0,5252.0,5436.0,4874.0,5154.0,5193.0,4684.0,5011.0,5094.0,4780.0,5131.0,6,23,2022,1,0,0,0,0,0,0,0
4914,2022-06-24,28,22,122,0,0,0,0,1,0,0,4346.0,5252.0,5436.0,4874.0,5154.0,5193.0,4684.0,5011.0,5094.0,4780.0,6,24,2022,1,0,0,0,0,0,0,0
5440,2022-06-25,27,22,113,0,0,0,0,0,1,0,4914.0,4346.0,5252.0,5436.0,4874.0,5154.0,5193.0,4684.0,5011.0,5094.0,6,25,2022,1,0,0,0,0,0,0,0
5150,2022-06-26,25,23,356,0,0,0,0,0,0,1,5440.0,4914.0,4346.0,5252.0,5436.0,4874.0,5154.0,5193.0,4684.0,5011.0,6,26,2022,1,0,0,0,0,0,0,0
4380,2022-06-27,24,23,356,1,0,0,0,0,0,0,5150.0,5440.0,4914.0,4346.0,5252.0,5436.0,4874.0,5154.0,5193.0,4684.0,6,27,2022,1,0,0,0,0,0,0,0
4892,2022-06-28,25,23,356,0,1,0,0,0,0,0,4380.0,5150.0,5440.0,4914.0,4346.0,5252.0,5436.0,4874.0,5154.0,5193.0,6,28,2022,1,0,0,0,0,0,0,0
5564,2022-06-29,26,22,176,0,0,1,0,0,0,0,4892.0,4380.0,5150.0,5440.0,4914.0,4346.0,5252.0,5436.0,4874.0,5154.0,6,29,2022,1,0,0,0,0,0,0,0
5205,2022-06-30,25,23,299,0,0,0,1,0,0,0,5564.0,4892.0,4380.0,5150.0,5440.0,4914.0,4346.0,5252.0,5436.0,4874.0,6,30,2022,1,0,0,0,0,0,0,0
4839,2022-07-01,24,23,305,0,0,0,0,1,0,0,5205.0,5564.0,4892.0,4380.0,5150.0,5440.0,4914.0,4346.0,5252.0,5436.0,7,1,2022,1,0,0,0,0,0,0,0
5556,2022-07-02,25,23,356,0,0,0,0,0,1,0,4839.0,5205.0,5564.0,4892.0,4380.0,5150.0,5440.0,4914.0,4346.0,5252.0,7,2,2022,1,0,0,0,0,0,0,0
5603,2022-07-03,25,23,176,0,0,0,0,0,0,1,5556.0,4839.0,5205.0,5564.0,4892.0,4380.0,5150.0,5440.0,4914.0,4346.0,7,3,2022,1,0,0,0,0,0,0,0
5648,2022-07-04,25,24,119,1,0,0,0,0,0,0,5603.0,5556.0,4839.0,5205.0,5564.0,4892.0,4380.0,5150.0,5440.0,4914.0,7,4,2022,1,0,0,0,0,0,0,0
5822,2022-07-05,25,24,176,0,1,0,0,0,0,0,5648.0,5603.0,5556.0,4839.0,5205.0,5564.0,4892.0,4380.0,5150.0,5440.0,7,5,2022,1,0,0,0,0,0,0,0
5749,2022-07-06,25,24,305,0,0,1,0,0,0,0,5822.0,5648.0,5603.0,5556.0,4839.0,5205.0,5564.0,4892.0,4380.0,5150.0,7,6,2022,1,0,0,0,0,0,0,0
5393,2022-07-07,27,24,176,0,0,0,1,0,0,0,5749.0,5822.0,5648.0,5603.0,5556.0,4839.0,5205.0,5564.0,4892.0,4380.0,7,7,2022,1,0,0,0,0,0,0,0
5658,2022-07-08,29,24,113,0,0,0,0,1,0,0,5393.0,5749.0,5822.0,5648.0,5603.0,5556.0,4839.0,5205.0,5564.0,4892.0,7,8,2022,1,0,0,0,0,0,0,0
5967,2022-07-09,28,25,119,0,0,0,0,0,1,0,5658.0,5393.0,5749.0,5822.0,5648.0,5603.0,5556.0,4839.0,5205.0,5564.0,7,9,2022,1,0,0,0,0,0,0,0
5753,2022-07-10,26,24,299,0,0,0,0,0,0,1,5967.0,5658.0,5393.0,5749.0,5822.0,5648.0,5603.0,5556.0,4839.0,5205.0,7,10,2022,1,0,0,0,0,0,0,0
6268,2022-07-11,26,25,176,1,0,0,0,0,0,0,5753.0,5967.0,5658.0,5393.0,5749.0,5822.0,5648.0,5603.0,5556.0,4839.0,7,11,2022,1,0,0,0,0,0,0,0
6090,2022-07-12,26,24,356,0,1,0,0,0,0,0,6268.0,5753.0,5967.0,5658.0,5393.0,5749.0,5822.0,5648.0,5603.0,5556.0,7,12,2022,1,0,0,0,0,0,0,0
6508,2022-07-13,28,25,122,0,0,1,0,0,0,0,6090.0,6268.0,5753.0,5967.0,5658.0,5393.0,5749.0,5822.0,5648.0,5603.0,7,13,2022,1,0,0,0,0,0,0,0
6094,2022-07-14,27,25,119,0,0,0,1,0,0,0,6508.0,6090.0,6268.0,5753.0,5967.0,5658.0,5393.0,5749.0,5822.0,5648.0,7,14,2022,1,0,0,0,0,0,0,0
5854,2022-07-15,28,25,113,0,0,0,0,1,0,0,6094.0,6508.0,6090.0,6268.0,5753.0,5967.0,5658.0,5393.0,5749.0,5822.0,7,15,2022,1,0,0,0,0,0,0,0
6359,2022-07-16,28,25,176,0,0,0,0,0,1,0,5854.0,6094.0,6508.0,6090.0,6268.0,5753.0,5967.0,5658.0,5393.0,5749.0,7,16,2022,1,0,0,0,0,0,0,0
6042,2022-07-17,26,23,356,0,0,0,0,0,0,1,6359.0,5854.0,6094.0,6508.0,6090.0,6268.0,5753.0,5967.0,5658.0,5393.0,7,17,2022,1,0,0,0,0,0,0,0
6456,2022-07-18,27,24,176,1,0,0,0,0,0,0,6042.0,6359.0,5854.0,6094.0,6508.0,6090.0,6268.0,5753.0,5967.0,5658.0,7,18,2022,1,0,0,0,0,0,0,0
6449,2022-07-19,26,24,176,0,1,0,0,0,0,0,6456.0,6042.0,6359.0,5854.0,6094.0,6508.0,6090.0,6268.0,5753.0,5967.0,7,19,2022,1,0,0,0,0,0,0,0
6535,2022-07-20,26,23,356,0,0,1,0,0,0,0,6449.0,6456.0,6042.0,6359.0,5854.0,6094.0,6508.0,6090.0,6268.0,5753.0,7,20,2022,1,0,0,0,0,0,0,0
6337,2022-07-21,26,22,176,0,0,0,1,0,0,0,6535.0,6449.0,6456.0,6042.0,6359.0,5854.0,6094.0,6508.0,6090.0,6268.0,7,21,2022,1,0,0,0,0,0,0,0
6274,2022-07-22,29,24,116,0,0,0,0,1,0,0,6337.0,6535.0,6449.0,6456.0,6042.0,6359.0,5854.0,6094.0,6508.0,6090.0,7,22,2022,1,0,0,0,0,0,0,0
6310,2022-07-23,26,23,356,0,0,0,0,0,1,0,6274.0,6337.0,6535.0,6449.0,6456.0,6042.0,6359.0,5854.0,6094.0,6508.0,7,23,2022,1,0,0,0,0,0,0,0
6426,2022-07-24,29,23,113,0,0,0,0,0,0,1,6310.0,6274.0,6337.0,6535.0,6449.0,6456.0,6042.0,6359.0,5854.0,6094.0,7,24,2022,1,0,0,0,0,0,0,0
6860,2022-07-25,28,25,113,1,0,0,0,0,0,0,6426.0,6310.0,6274.0,6337.0,6535.0,6449.0,6456.0,6042.0,6359.0,5854.0,7,25,2022,1,0,0,0,0,0,0,0
6714,2022-07-26,26,25,116,0,1,0,0,0,0,0,6860.0,6426.0,6310.0,6274.0,6337.0,6535.0,6449.0,6456.0,6042.0,6359.0,7,26,2022,1,0,0,0,0,0,0,0
6872,2022-07-27,27,25,356,0,0,1,0,0,0,0,6714.0,6860.0,6426.0,6310.0,6274.0,6337.0,6535.0,6449.0,6456.0,6042.0,7,27,2022,1,0,0,0,0,0,0,0
6374,2022-07-28,29,25,176,0,0,0,1,0,0,0,6872.0,6714.0,6860.0,6426.0,6310.0,6274.0,6337.0,6535.0,6449.0,6456.0,7,28,2022,1,0,0,0,0,0,0,0
6329,2022-07-29,27,26,356,0,0,0,0,1,0,0,6374.0,6872.0,6714.0,6860.0,6426.0,6310.0,6274.0,6337.0,6535.0,6449.0,7,29,2022,1,0,0,0,0,0,0,0
6542,2022-07-30,29,26,176,0,0,0,0,0,1,0,6329.0,6374.0,6872.0,6714.0,6860.0,6426.0,6310.0,6274.0,6337.0,6535.0,7,30,2022,1,0,0,0,0,0,0,0
6440,2022-07-31,27,26,176,0,0,0,0,0,0,1,6542.0,6329.0,6374.0,6872.0,6714.0,6860.0,6426.0,6310.0,6274.0,6337.0,7,31,2022,1,0,0,0,0,0,0,0
6853,2022-08-01,29,25,122,1,0,0,0,0,0,0,6440.0,6542.0,6329.0,6374.0,6872.0,6714.0,6860.0,6426.0,6310.0,6274.0,8,1,2022,1,0,0,0,0,0,0,0
6721,2022-08-02,29,27,119,0,1,0,0,0,0,0,6853.0,6440.0,6542.0,6329.0,6374.0,6872.0,6714.0,6860.0,6426.0,6310.0,8,2,2022,1,0,0,0,0,0,0,0
6652,2022-08-03,31,27,176,0,0,1,0,0,0,0,6721.0,6853.0,6440.0,6542.0,6329.0,6374.0,6872.0,6714.0,6860.0,6426.0,8,3,2022,1,0,0,0,0,0,0,0
6389,2022-08-04,29,27,116,0,0,0,1,0,0,0,6652.0,6721.0,6853.0,6440.0,6542.0,6329.0,6374.0,6872.0,6714.0,6860.0,8,4,2022,1,0,0,0,0,0,0,0
6052,2022-08-05,30,28,119,0,0,0,0,1,0,0,6389.0,6652.0,6721.0,6853.0,6440.0,6542.0,6329.0,6374.0,6872.0,6714.0,8,5,2022,1,0,0,0,0,0,0,0
6154,2022-08-06,33,29,176,0,0,0,0,0,1,0,6052.0,6389.0,6652.0,6721.0,6853.0,6440.0,6542.0,6329.0,6374.0,6872.0,8,6,2022,1,0,0,0,0,0,0,0
6412,2022-08-07,30,29,119,0,0,0,0,0,0,1,6154.0,6052.0,6389.0,6652.0,6721.0,6853.0,6440.0,6542.0,6329.0,6374.0,8,7,2022,1,0,0,0,0,0,0,0
6843,2022-08-08,30,29,356,1,0,0,0,0,0,0,6412.0,6154.0,6052.0,6389.0,6652.0,6721.0,6853.0,6440.0,6542.0,6329.0,8,8,2022,1,0,0,0,0,0,0,0
6546,2022-08-09,29,25,356,0,1,0,0,0,0,0,6843.0,6412.0,6154.0,6052.0,6389.0,6652.0,6721.0,6853.0,6440.0,6542.0,8,9,2022,1,0,0,0,0,0,0,0
6660,2022-08-10,27,25,356,0,0,1,0,0,0,0,6546.0,6843.0,6412.0,6154.0,6052.0,6389.0,6652.0,6721.0,6853.0,6440.0,8,10,2022,1,0,0,0,0,0,0,0
6147,2022-08-11,29,26,299,0,0,0,1,0,0,0,6660.0,6546.0,6843.0,6412.0,6154.0,6052.0,6389.0,6652.0,6721.0,6853.0,8,11,2022,1,0,0,0,0,0,0,0
5793,2022-08-12,29,28,356,0,0,0,0,1,0,0,6147.0,6660.0,6546.0,6843.0,6412.0,6154.0,6052.0,6389.0,6652.0,6721.0,8,12,2022,1,0,0,0,0,0,0,0
6408,2022-08-13,29,28,176,0,0,0,0,0,1,0,5793.0,6147.0,6660.0,6546.0,6843.0,6412.0,6154.0,6052.0,6389.0,6652.0,8,13,2022,1,0,0,0,0,0,0,0
6477,2022-08-14,32,29,116,0,0,0,0,0,0,1,6408.0,5793.0,6147.0,6660.0,6546.0,6843.0,6412.0,6154.0,6052.0,6389.0,8,14,2022,1,0,0,0,0,0,0,0
6993,2022-08-15,31,27,176,1,0,0,0,0,0,0,6477.0,6408.0,5793.0,6147.0,6660.0,6546.0,6843.0,6412.0,6154.0,6052.0,8,15,2022,1,0,0,0,0,0,0,0
6903,2022-08-16,29,26,176,0,1,0,0,0,0,0,6993.0,6477.0,6408.0,5793.0,6147.0,6660.0,6546.0,6843.0,6412.0,6154.0,8,16,2022,1,0,0,0,0,0,0,0
7106,2022-08-17,29,23,116,0,0,1,0,0,0,0,6903.0,6993.0,6477.0,6408.0,5793.0,6147.0,6660.0,6546.0,6843.0,6412.0,8,17,2022,1,0,0,0,0,0,0,0
